StrategyID,Strategy,StrategyComplexity,MatchedBaseStrategyID,AcceptanceRule,RequireModelAgreement,UseViewSD,UseKNN,SelectedK,ConfidenceThreshold,ViewSDThreshold,KNNPercentileThreshold,ViewSDGateActive,KNNGateActive,TotalCount,AcceptedCount,DeferredCount,Coverage,CoveragePercent,ReviewRate,ReviewRatePercent,AcceptedErrors,AcceptedErrorRate,AcceptedAccuracy,AcceptedSensitivity,AcceptedSpecificity,AcceptedBalancedAccuracy,AcceptedTruePositives,AcceptedTrueNegatives,AcceptedFalsePositives,AcceptedFalseNegatives,FalseNegativesAmongAccepted,DataScope,TestStatus,ParetoFrontier
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,1.2172114485182921,0.0042080366624423163,100,True,False,120,25,95,0.20833333333333334,20.833333333333332,0.79166666666666663,79.166666666666671,0,0,1,1,1,1,24,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,1.2172114485182921,0.0044873393876144778,100,True,False,120,26,94,0.21666666666666667,21.666666666666668,0.78333333333333333,78.333333333333329,0,0,1,1,1,1,25,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,1.2172114485182921,0.0049174115376024886,100,True,False,120,27,93,0.22500000000000001,22.5,0.77500000000000002,77.5,0,0,1,1,1,1,26,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.2761303594308688,0.0057483522641865736,100,True,False,120,28,92,0.23333333333333334,23.333333333333332,0.76666666666666672,76.666666666666671,0,0,1,1,1,1,27,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.5563292901410848,0.0062117777363077517,100,True,False,120,29,91,0.24166666666666667,24.166666666666668,0.7583333333333333,75.833333333333329,0,0,1,1,1,1,28,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.5563292901410848,0.0072790222956453949,100,True,False,120,30,90,0.25,25,0.75,75,0,0,1,1,1,1,29,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.0086931122646665051,100,True,False,120,31,89,0.25833333333333336,25.833333333333332,0.7416666666666667,74.166666666666671,0,0,1,1,1,1,30,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.0089190267803118152,100,True,False,120,32,88,0.26666666666666666,26.666666666666668,0.73333333333333328,73.333333333333329,0,0,1,1,1,1,31,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.01013280248949496,100,True,False,120,33,87,0.27500000000000002,27.5,0.72499999999999998,72.5,0,0,1,1,1,1,32,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.01439293283760984,100,True,False,120,34,86,0.28333333333333333,28.333333333333332,0.71666666666666667,71.666666666666671,0,0,1,1,1,1,33,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.014460890841075472,100,True,False,120,35,85,0.29166666666666669,29.166666666666668,0.70833333333333337,70.833333333333329,0,0,1,1,1,1,34,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.016056326318454592,100,True,False,120,36,84,0.29999999999999999,30,0.69999999999999996,70,0,0,1,1,1,1,35,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.025234889396357162,100,True,False,120,37,83,0.30833333333333335,30.833333333333332,0.69166666666666665,69.166666666666671,0,0,1,1,1,1,36,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.026215617920782995,100,True,False,120,38,82,0.31666666666666665,31.666666666666668,0.68333333333333335,68.333333333333329,0,0,1,1,1,1,37,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.031551000369992352,100,True,False,120,39,81,0.32500000000000001,32.5,0.67500000000000004,67.5,0,0,1,1,1,1,38,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.032510478031244294,100,True,False,120,40,80,0.33333333333333331,33.333333333333336,0.66666666666666663,66.666666666666671,0,0,1,1,1,1,39,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.042604398159249018,100,True,False,120,41,79,0.34166666666666667,34.166666666666664,0.65833333333333333,65.833333333333329,0,0,1,1,1,1,40,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.052125424496475711,100,True,False,120,42,78,0.34999999999999998,35,0.65000000000000002,65,0,0,1,1,1,1,41,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.053530724647535527,100,True,False,120,43,77,0.35833333333333334,35.833333333333336,0.64166666666666672,64.166666666666671,0,0,1,1,1,1,42,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.12323715202407438,100,True,False,120,44,76,0.36666666666666664,36.666666666666664,0.6333333333333333,63.333333333333336,0,0,1,1,1,1,43,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.12535558529119079,100,True,False,120,45,75,0.375,37.5,0.625,62.5,0,0,1,1,1,1,44,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.12753073349117125,100,True,False,120,46,74,0.38333333333333336,38.333333333333336,0.6166666666666667,61.666666666666664,0,0,1,1,1,1,45,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.14997460062111087,100,True,False,120,47,73,0.39166666666666666,39.166666666666664,0.60833333333333328,60.833333333333336,0,0,1,1,1,1,46,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.15166426296017393,100,True,False,120,48,72,0.40000000000000002,40,0.59999999999999998,60,0,0,1,1,1,1,47,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.20791518373803561,100,True,False,120,49,71,0.40833333333333333,40.833333333333336,0.59166666666666667,59.166666666666664,0,0,1,1,1,1,48,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.2473906852664744,100,True,False,120,50,70,0.41666666666666669,41.666666666666664,0.58333333333333337,58.333333333333336,0,0,1,1,1,1,49,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.24768043384777108,100,True,False,120,51,69,0.42499999999999999,42.5,0.57499999999999996,57.5,0,0,1,1,1,1,50,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.32098396075423402,100,True,False,120,52,68,0.43333333333333335,43.333333333333336,0.56666666666666665,56.666666666666664,0,0,1,1,1,1,51,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.32263677078434599,100,True,False,120,53,67,0.44166666666666665,44.166666666666664,0.55833333333333335,55.833333333333336,0,0,1,1,1,1,52,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.32718212997011148,100,True,False,120,54,66,0.45000000000000001,45,0.55000000000000004,55,0,0,1,1,1,1,53,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.33363105903550427,100,True,False,120,55,65,0.45833333333333331,45.833333333333336,0.54166666666666663,54.166666666666664,0,0,1,1,1,1,54,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,3.0973517214122892,0.42641146551730086,100,False,False,120,56,64,0.46666666666666667,46.666666666666664,0.53333333333333333,53.333333333333336,0,0,1,1,1,1,55,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.8795473957240052,0.42641146551730086,100,False,False,120,57,63,0.47499999999999998,47.5,0.52500000000000002,52.5,0,0,1,1,1,1,56,1,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.8073297849695087,0.42641146551730086,100,False,False,120,58,62,0.48333333333333334,48.333333333333336,0.51666666666666672,51.666666666666664,0,0,1,1,1,1,56,2,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.7774445572096869,0.42641146551730086,100,False,False,120,59,61,0.49166666666666664,49.166666666666664,0.5083333333333333,50.833333333333336,0,0,1,1,1,1,56,3,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.7052958606332651,0.42641146551730086,100,False,False,120,60,60,0.5,50,0.5,50,0,0,1,1,1,1,57,3,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.5563292901410848,0.42641146551730086,100,False,False,120,61,59,0.5083333333333333,50.833333333333336,0.49166666666666664,49.166666666666664,0,0,1,1,1,1,57,4,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.4215075101575114,0.42641146551730086,100,False,False,120,62,58,0.51666666666666672,51.666666666666664,0.48333333333333334,48.333333333333336,0,0,1,1,1,1,57,5,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.3660370520422691,0.42641146551730086,100,False,False,120,63,57,0.52500000000000002,52.5,0.47499999999999998,47.5,0,0,1,1,1,1,57,6,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.326630215597373,0.42641146551730086,100,False,False,120,64,56,0.53333333333333333,53.333333333333336,0.46666666666666667,46.666666666666664,0,0,1,1,1,1,57,7,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.2857694226834049,0.42641146551730086,100,False,False,120,65,55,0.54166666666666663,54.166666666666664,0.45833333333333331,45.833333333333336,0,0,1,1,1,1,58,7,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.2761303594308688,0.42641146551730086,100,False,False,120,66,54,0.55000000000000004,55,0.45000000000000001,45,0,0,1,1,1,1,58,8,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.2684818536441216,0.42641146551730086,100,False,False,120,67,53,0.55833333333333335,55.833333333333336,0.44166666666666665,44.166666666666664,0,0,1,1,1,1,58,9,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.2084707824028404,0.42641146551730086,100,False,False,120,68,52,0.56666666666666665,56.666666666666664,0.43333333333333335,43.333333333333336,0,0,1,1,1,1,59,9,0,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,True
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.1838475205583059,0.42641146551730086,100,False,False,120,69,51,0.57499999999999996,57.5,0.42499999999999999,42.5,1,0.014492753623188406,0.98550724637681164,1,0.90000000000000002,0.94999999999999996,59,9,1,0,0,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.1209951772525115,0.33322164747457844,100,True,False,120,70,50,0.58333333333333337,58.333333333333336,0.41666666666666669,41.666666666666664,1,0.014285714285714285,0.98571428571428577,0.98305084745762716,1,0.99152542372881358,58,11,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.0749222288660212,0.33322164747457844,100,True,False,120,71,49,0.59166666666666667,59.166666666666664,0.40833333333333333,40.833333333333336,1,0.014084507042253521,0.9859154929577465,0.98305084745762716,1,0.99152542372881358,58,12,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.0679146061648486,0.33322164747457844,100,True,False,120,72,48,0.59999999999999998,60,0.40000000000000002,40,1,0.013888888888888888,0.98611111111111116,0.98305084745762716,1,0.99152542372881358,58,13,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,2.0022015725687328,0.33322164747457844,100,True,False,120,73,47,0.60833333333333328,60.833333333333336,0.39166666666666666,39.166666666666664,1,0.013698630136986301,0.98630136986301364,0.98333333333333328,1,0.9916666666666667,59,13,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,1.9866783804094184,0.33322164747457844,100,True,False,120,74,46,0.6166666666666667,61.666666666666664,0.38333333333333336,38.333333333333336,1,0.013513513513513514,0.98648648648648651,0.98360655737704916,1,0.99180327868852458,60,13,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
c_agreement_view_sd_knn,C + Agreement + ViewSD + KNN,4,c_agreement_view_sd,PrimaryConfidenceMargin >= ConfidenceThreshold AND ModelAgreement == True AND Day3StdViewProbability <= ViewSDThreshold AND SelectedKNNReferencePercentile <= KNNPercentileThreshold,True,True,True,10,1.9652879044258156,0.33322164747457844,100,True,False,120,75,45,0.625,62.5,0.375,37.5,1,0.013333333333333334,0.98666666666666669,0.98360655737704916,1,0.99180327868852458,60,14,0,1,1,TRAIN + VALIDATION ONLY,TEST SET NOT LOADED OR EVALUATED,False
